10
25
['50', '221', '137']
['149', '12', '150']
['236', '1', '16']
['82', '117', '85']
['177', '48', '167']
['246', '183', '139']
['238', '61', '30']
['145', '86', '239']
['175', '189', '9']
['145', '234', '171']
['171', '129', '230']
['208', '89', '217']
['197', '228', '51']
['4', '239', '232']
['32', '122', '232']
['250', '135', '12']
['64', '228', '150']
['15', '198', '118']
['245', '97', '21']
['81', '165', '163']
['54', '182', '170']
['81', '231', '181']
['60', '34', '160']
['146', '158', '176']
['164', '121', '161']
['43', '153', '36']
['81', '245', '139']
['6', '204', '185']
['47', '97', '142']
['81', '153', '46']
['234', '90', '158']
['183', '106', '242']
['43', '195', '24']
['201', '179', '152']
['66', '179', '147']
['81', '182', '98']
['60', '34', '205']
['129', '180', '107']
['39', '168', '105']
['214', '140', '130']
['250', '23', '227']
['14', '85', '159']
['111', '248', '130']
['231', '110', '226']
['40', '73', '215']
['48', '62', '102']
['60', '244', '46']
['19', '82', '113']
['91', '188', '62']
['217', '36', '161']
['81', '247', '193']
['183', '44', '230']
['72', '78', '239']
['246', '198', '203']
['54', '112', '180']
['171', '33', '66']
['47', '24', '239']
['81', '129', '29']
['126', '9', '2']
['146', '125', '193']
['146', '19', '210']
['94', '204', '134']
['59', '144', '70']
['162', '26', '27']
['140', '154', '130']
['189', '188', '150']
['43', '100', '113']
['23', '91', '16']
['183', '213', '202']
['148', '166', '216']
['149', '74', '6']
['174', '138', '248']
['186', '73', '237']
['127', '179', '185']
['174', '78', '132']
['20', '191', '168']
['122', '25', '29']
['149', '182', '139']
['87', '13', '173']
['20', '96', '195']
['245', '207', '10']
['194', '6', '242']
['14', '70', '193']
['148', '5', '107']
['97', '191', '166']
['54', '27', '239']
['68', '136', '189']
['190', '169', '88']
['140', '175', '104']
['143', '140', '8']
['144', '66', '205']
['64', '244', '165']
['197', '6', '239']
['20', '229', '13']
['196', '139', '30']
['192', '225', '63']
['54', '208', '160']
['243', '206', '32']
['20', '78', '242']
['6', '75', '28']
['39', '224', '237']
['246', '244', '67']
['44', '241', '134']
['14', '221', '244']
['146', '189', '104']
['43', '135', '140']
['20', '185', '237']
['64', '47', '182']
['244', '128', '147']
['90', '5', '29']
['223', '233', '67']
['201', '181', '128']
['194', '99', '148']
['90', '176', '168']
['199', '159', '119']
['214', '61', '16']
['208', '27', '61']
['190', '135', '75']
['106', '13', '232']
['14', '129', '62']
['198', '189', '124']
['38', '6', '178']
['148', '24', '108']
['54', '78', '193']
['194', '84', '130']
['197', '40', '216']
['97', '21', '227']
['68', '73', '178']
['15', '5', '55']
['157', '117', '108']
['59', '151', '126']
['94', '22', '53']
['156', '114', '29']
['153', '10', '63']
['196', '106', '2']
['86', '136', '239']
['197', '79', '25']
['81', '121', '48']
['120', '19', '27']
['87', '98', '167']
['43', '221', '187']
['60', '146', '53']
['200', '136', '70']
['145', '164', '157']
['197', '111', '147']
['164', '214', '189']
['78', '141', '158']
['32', '226', '42']
['131', '87', '134']
['214', '163', '103']
['153', '162', '1']
['93', '208', '80']
['206', '200', '239']
['236', '82', '138']
['43', '51', '137']
['60', '123', '151']
['175', '224', '118']
['154', '79', '109']
['246', '38', '124']
['199', '21', '117']
['146', '186', '55']
['174', '197', '173']
['219', '110', '180']
['149', '233', '76']
['146', '241', '216']
['95', '227', '167']
['26', '168', '150']
['131', '233', '152']
['243', '80', '115']
['212', '70', '8']
['81', '19', '18']
['34', '204', '3']
